key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
377,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
378,"CHL W-0001",0,"CHL W-0001",0,0,1,0,0,"ModelChara#4706","MoveControl#6","",45,15,15,1,2,"MountCustomize#157","","","","",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#78",False,False,False,False,False,80,80,False,False,"TiltParam#0","TiltParam#18","TiltParam#37",False,"TiltParam#37",False
379,"pilgrim's protector",0,"pilgrim's protectors",0,0,1,0,0,"ModelChara#3833","MoveControl#2","",45,85,85,1,2,"MountCustomize#152","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_GorillaDragon_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_GorillaDragon_bye",20,10,False,True,0,0,0,0,325,"ui/icon/004000/004317.tex",3650,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#20","TiltParam#41",False,"TiltParam#42",False
380,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
381,"branchbearer",0,"branchbearers",0,0,1,0,0,"ModelChara#4461","MoveControl#2","",45,70,70,1,2,"MountCustomize#111","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_ShinpiTori_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_ShinpiTori_bye",20,10,False,True,0,0,0,0,303,"ui/icon/004000/004310.tex",1171,100,True,0,0,60,0,"MountAction#80",False,True,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#18","TiltParam#41",False,"TiltParam#40",False
382,"air-wheeler C9",0,"air-wheelers C9",0,1,1,0,0,"ModelChara#4494","MoveControl#2","",45,70,70,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Arcadia02.scd","SE_Bt_Etc_Mount_SolutionNineCar_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_SolutionNineCar_bye",0,10,False,False,0,0,0,0,304,"ui/icon/004000/004311.tex",10240,100,False,0,0,60,3,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#0","TiltParam#19","TiltParam#37",False,"TiltParam#37",False
383,"ancient airship",0,"ancient airships",0,1,1,0,0,"ModelChara#4495","MoveControl#2","",45,70,70,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_MKD01.scd","SE_Bt_Etc_Mount_MKDHikousen_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_MKDHikousen_bye",0,10,False,True,0,0,0,0,305,"ui/icon/004000/004312.tex",11130,100,True,0,0,60,3,"MountAction#0",True,False,False,False,False,80,80,False,False,"TiltParam#16","TiltParam#16","TiltParam#37",False,"TiltParam#37",False
384,"",0,"",0,0,1,0,0,"ModelChara#4536","MoveControl#2","",45,15,15,1,2,"MountCustomize#151","","","","",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#30","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
385,"high mobility vacuum suit",0,"high mobility vacuum suits",0,0,1,0,0,"ModelChara#4537","MoveControl#2","",45,15,15,1,2,"MountCustomize#151","music/ffxiv/BGM_Ride_WKS01.scd","SE_Bt_Etc_Mount_WKSMech1_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_WKSMech1_bye",0,10,False,True,0,0,0,0,309,"ui/icon/004000/004316.tex",10251,100,True,0,0,70,0,"MountAction#75",False,True,False,False,False,80,80,False,False,"TiltParam#30","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
386,"warp loader",0,"warp loaders",0,0,1,0,0,"ModelChara#4456","MoveControl#2","",45,15,15,1,2,"MountCustomize#157","music/ffxiv/BGM_Ride_WKS01.scd","SE_Bt_Etc_Mount_WKSMech2_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_WKSMech2_bye",0,10,False,True,0,0,0,0,313,"ui/icon/004000/004309.tex",10260,100,True,0,0,60,0,"MountAction#76",False,True,False,False,False,80,80,False,False,"TiltParam#0","TiltParam#18","TiltParam#37",False,"TiltParam#37",False
387,"",0,"",0,0,1,0,0,"ModelChara#4538","MoveControl#2","",45,15,15,1,2,"MountCustomize#157","","","","",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#0","TiltParam#18","TiltParam#37",False,"TiltParam#37",False
388,"His Royal Headness on Parade",0,"His Royal Headnesses on Parade",0,0,1,0,1,"ModelChara#4535","MoveControl#2","",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,310,"ui/icon/004000/004313.tex",1158,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#18","TiltParam#41",False,"TiltParam#40",False
389,"wings of the knighthood",0,"wings of the knighthood",0,0,1,0,0,"ModelChara#4539","MoveControl#2","",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_Defender.scd","SE_Bt_Etc_Mount_Wing_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Wing_bye",0,10,False,True,0,0,0,0,311,"ui/icon/004000/004314.tex",30503,100,True,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,"TiltParam#18","TiltParam#21","TiltParam#37",False,"TiltParam#37",False
390,"magitek slasher",0,"magitek slashers",0,0,1,0,0,"ModelChara#3741","MoveControl#2","",45,15,15,1,2,"MountCustomize#159","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_KamakiriMech_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_KamakiriMech_bye",0,10,False,True,0,0,0,0,312,"ui/icon/004000/004315.tex",10062,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#30","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
391,"",0,"",0,0,1,0,0,"ModelChara#4461","MoveControl#2","",45,70,70,1,2,"MountCustomize#111","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_ShinpiTori_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_ShinpiTori_bye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#79",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#18","TiltParam#41",False,"TiltParam#40",False
392,"",0,"",0,0,1,0,0,"ModelChara#4562","MoveControl#2","",45,15,15,1,2,"MountCustomize#0","","","","",10,10,False,True,0,0,0,0,-1,,0,100,False,0,0,100,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#30","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
393,"Vurgar the Loyal",0,"Vurgar the Loyal",0,0,1,0,1,"ModelChara#4578","MoveControl#2","",45,15,15,1,2,"MountCustomize#161","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_IsekiGolem_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_IsekiGolem__bye",0,10,False,True,0,0,0,0,314,"ui/icon/004000/004318.tex",10270,100,True,0,0,60,0,"MountAction#81",False,True,False,False,False,80,80,False,False,"TiltParam#30","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
394,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
395,"forgiven mimicry",0,"forgiven mimicries",0,0,1,0,0,"ModelChara#4580","MoveControl#2","",45,15,15,1,2,"MountCustomize#164","music/ffxiv/BGM_Ride_DD4.scd","SE_Bt_Etc_Mountt_ShokubutsuTsumikui_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mountt_ShokubutsuTsumikui_bye",0,10,False,True,0,0,0,0,316,"ui/icon/004000/004319.tex",4530,100,True,9,3,70,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#0","TiltParam#21","TiltParam#39",False,"TiltParam#37",False
396,"Ambulario",0,"Ambularios",0,1,1,0,0,"ModelChara#4625","MoveControl#2","",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_Broom.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,317,"ui/icon/004000/004320.tex",1159,100,True,0,0,60,0,"MountAction#83",False,True,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#18","TiltParam#41",False,"TiltParam#40",False
397,"shagcoat cat",0,"shagcoat cats",0,0,1,0,0,"ModelChara#4639","MoveControl#2","",45,70,70,1,2,"MountCustomize#158","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_Mount_Neko_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Neko_bye",20,10,False,True,0,0,0,0,318,"ui/icon/004000/004321.tex",3660,100,True,0,0,60,0,"MountAction#85",False,True,False,False,False,80,80,False,False,"TiltParam#9","TiltParam#19","TiltParam#39",False,"TiltParam#38",False
398,"Seikret",0,"Seikrets",0,0,1,0,0,"ModelChara#4589","MoveControl#2","",45,85,85,1,2,"MountCustomize#165","music/ffxiv/BGM_Ride_KGR.scd","SE_Bt_Etc_Mount_KGKBird_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_KGKBird_bye",20,10,False,True,0,0,0,0,319,"ui/icon/004000/004322.tex",40701,100,True,0,0,55,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#10","TiltParam#21","TiltParam#41",False,"TiltParam#40",False
399,"Felyne support team cart",0,"Felyne support team carts",0,0,1,0,0,"ModelChara#4640","MoveControl#2","",45,70,70,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_KGR2.scd","SE_Bt_Etc_Mount_KGKTanka_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_KGKTanka_bye",20,10,False,False,0,0,0,0,320,"ui/icon/004000/004323.tex",40702,100,False,0,0,55,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#18","TiltParam#37",False,"TiltParam#37",False
400,"yan",0,"yan",0,0,1,0,0,"ModelChara#4641","MoveControl#2","",45,70,70,1,2,"MountCustomize#162","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_FF9_Yarn_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_FF9_Yarn_bye",20,10,False,True,0,0,0,0,321,"ui/icon/004000/004324.tex",3670,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#18","TiltParam#41",False,"TiltParam#40",False
401,"interstellar dhalmel",0,"interstellar dhalmels",0,1,1,0,0,"ModelChara#4642","MoveControl#2","",45,85,85,1,2,"MountCustomize#84","music/ffxiv/BGM_Ride_WKS01.scd","SE_Bt_Etc_Mount_Dhalmel_WKS_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_Dhalmel_WKS_bye",20,10,False,True,0,0,0,0,322,"ui/icon/004000/004325.tex",3391,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#18","TiltParam#41",False,"TiltParam#40",False
402,"cosmoboard",0,"cosmoboards",0,0,1,0,0,"ModelChara#4665","MoveControl#2","",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_WKS01.scd","SE_Bt_Etc_Mount_WKS_ZipLine_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_WKS_ZipLine_bye",0,10,False,True,0,0,0,0,323,"ui/icon/004000/004326.tex",11140,100,True,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,"TiltParam#18","TiltParam#18","TiltParam#41",False,"TiltParam#40",False
403,"chandelier of First Light",0,"chandeliers of First Light",0,0,1,0,0,"ModelChara#4666","MoveControl#2","",45,15,15,1,2,"MountCustomize#163","music/ffxiv/BGM_Ride_DD4.scd","SE_Bt_Etc_Mount_Chandelier_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Chandelier_bye",0,10,False,True,0,0,0,0,324,"ui/icon/004000/004327.tex",16190,100,True,0,0,70,0,"MountAction#0",True,False,False,False,False,80,80,False,False,"TiltParam#17","TiltParam#19","TiltParam#63",False,"TiltParam#63",False
404,"CHL P-0006",0,"CHL P-0006",0,0,1,0,0,"ModelChara#4669","MoveControl#6","",45,15,15,1,2,"MountCustomize#0","","","","",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,100,0,"MountAction#77",False,False,False,False,False,80,80,False,False,"TiltParam#30","TiltParam#23","TiltParam#41",False,"TiltParam#40",False
405,"CHL W-0002",0,"CHL W-0002",0,0,1,0,0,"ModelChara#4670","MoveControl#6","",45,15,15,1,2,"MountCustomize#157","","","","",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#84",False,False,False,False,False,80,80,False,False,"TiltParam#0","TiltParam#18","TiltParam#37",False,"TiltParam#37",False
406,"",0,"",0,0,1,0,0,"ModelChara#4625","MoveControl#2","",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_Broom.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#82",False,False,False,False,False,80,80,False,False,"TiltParam#8","TiltParam#18","TiltParam#41",False,"TiltParam#40",False
407,"wings of death",0,"wings of death",0,0,1,0,0,"ModelChara#4687","MoveControl#2","",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_Necron.scd","SE_Bt_Etc_Mount_Wing_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Wing_bye",0,10,False,True,0,0,0,0,326,"ui/icon/004000/004328.tex",30504,100,True,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,"TiltParam#18","TiltParam#21","TiltParam#37",False,"TiltParam#37",False
408,"ornamental shrublet",0,"ornamental shrublets",0,1,1,0,0,"ModelChara#4688","MoveControl#2","",45,70,70,1,2,"MountCustomize#121","music/ffxiv/BGM_Ride_DD4.scd","SE_Bt_Etc_Mount_GrassFace_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_GrassFace_bye",20,10,False,True,0,0,0,0,327,"ui/icon/004000/004329.tex",4521,100,True,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,"TiltParam#0","TiltParam#0","TiltParam#41",False,"TiltParam#42",False
409,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
410,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
411,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
412,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
413,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
414,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
415,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
416,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
417,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
418,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
419,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
420,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
421,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
422,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
423,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
424,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
425,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
426,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
427,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
428,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
429,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
430,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
431,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
432,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
433,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
434,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
435,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
436,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
437,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
438,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
439,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
440,"",0,"",0,0,0,0,0,"ModelChara#0","MoveControl#0","",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,"TiltParam#0","TiltParam#0","TiltParam#0",False,"TiltParam#0",False
