key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
33144,"Beastly Bile",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/crystal_tiamat_dokutama","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33145,"Thunderbolt",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp019","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,30,10,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33146,"Thunderbolt",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/n4d8_boss_gimmick01","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,40,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Firestarter",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33147,"Ravening",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp004","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,40,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33148,"Levinstrike Summoning",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp008","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,40,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33149,"Scrambled Succession",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","cmcs_castx3t","mon_sp/gimmick/monster_hanyou_hitclip_nomi_saisoku","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,100,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33150,"",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/mon_sp029","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33151,"Shock",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/hide/mon_sp007","normal_hit/zeroframe_hit",0,,60,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Firestarter",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
33152,"Firemeld",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/mon_sp028","normal_hit/zeroframe_hit",0,,8,0,False,False,100,False,False,False,True,False,False,True,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Straight Shot Ready",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33153,"Shock",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/round_bunsansyouhani","normal_hit/zeroframe_hit",0,,0,0,False,False,100,True,False,False,False,False,False,False,False,False,0,False,False,2,3,0,True,0,0,,"",0,False,20,0,0,0,0,"",5,"Firestarter",0,"Petrification",,"",0,0,False,"",239,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
33154,"Shock",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/round_bunsanzentai","normal_hit/zeroframe_hit",0,,0,0,False,False,100,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Firestarter",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
33155,"Icemeld",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/hide/mon_sp001","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,20,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Freecure",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33156,"Two Minds",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_b_start","m0842cast01c0g","mon_sp/[SKL_ID]/mon_sp026","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,70,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33157,"Two Minds",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_b_start","m0842cast02c0g","mon_sp/[SKL_ID]/mon_sp026","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,70,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33158,"Beastly Fury",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp019","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,50,0,0,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33159,"Beastly Fury",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/n4g7_boss_gimmick17","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33160,"Ecliptic Meteor",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/monster_hanyou_hitclip_nomi_saisoku","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,False,0,0,,"",0,False,10,0,0,0,0,"",5,"Straight Shot Ready",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33161,"",False,"ui/icon/000000/000405.tex","Auto-attack",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/mon_sp030","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,False,0,0,0,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33162,"Disintegration",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","cmcs_castx3t","mon_sp/[SKL_ID]/mon_sp007","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,100,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33163,"Disintegration",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/z2r2_boss2_gimmick03","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33164,"Charge Blaster",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","magic/swl_summon/brave","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,30,0,0,0,0,"",0,"",0,"",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33165,"Dibrid Blaster",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_d_start","","mon_sp/[SKL_ID]/mon_sp019","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,30,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Firestarter",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,True,False,True,True,0,False,False,False,False,0
33166,"Haste",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","cmrv_wndct0c","ability/cnj_white/abl006","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,False,1,0,0,False,0,0,,"",0,False,25,0,600,0,0,"",0,"",0,"Stun",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33167,"Tailwind",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0141/mon_sp004","normal_hit/zeroframe_hit",0,,0,0,False,False,20,False,True,True,False,True,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,30,0,200,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33168,"Icemeld",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/hide/mon_sp001","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,20,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Freecure",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33169,"Icemeld",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/hide/mon_sp001","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,20,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Freecure",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33170,"Icemeld",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/hide/mon_sp001","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,20,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Freecure",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33171,"Forearming",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp016","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,False,13,50,0,True,0,0,,"",0,False,45,0,250,0,0,"",5,"Straight Shot Ready",0,"Petrification",,"",0,0,False,"",457,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33172,"Voidblood",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp005","normal_hit/zeroframe_hit",0,,0,0,False,False,30,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,90,0,20,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
33173,"Void Slash",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp001","normal_hit/zeroframe_hit",0,,0,0,False,False,8,True,False,False,False,False,False,False,False,False,0,False,False,3,8,0,True,0,0,,"",0,False,110,0,20,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",4,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
33174,"Straight Spindle",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp006","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,4,50,5,True,0,0,,"",0,False,80,0,20,0,0,"",2,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",2,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
33175,"Haste",False,"ui/icon/000000/000405.tex","Ability",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0028/mon_sp004","normal_hit/zeroframe_hit",0,,0,0,False,False,3,True,False,False,False,False,False,False,False,False,0,True,False,1,0,0,False,0,0,,"",0,False,15,0,600,0,0,"",0,"",0,"Stun",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33176,"Elbow Drop",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0049/mon_sp002","normal_hit/zeroframe_hit",0,,0,0,False,False,6,True,False,False,False,False,False,False,False,False,0,True,False,13,6,0,True,0,0,,"",0,False,15,0,80,0,0,"",3,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33177,"Radiant Veil",False,"ui/icon/000000/000405.tex","Ability",0,"","","ability/swd_knight/abl024","ability/swd_knight/abl024_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,15,0,False,0,0,,"",0,True,0,0,25,58,0,"",0,"",0,"Stun",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33178,"Inhale",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0054/mon_sp002","normal_hit/zeroframe_hit",0,,0,0,False,False,30,True,False,False,False,False,False,False,False,False,0,True,False,13,40,0,True,0,0,,"",0,False,0,0,300,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33179,"Sticky Web",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","mon_sp/m0001/mon_sp001","normal_hit/zeroframe_hit",0,,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,True,False,1,0,0,True,0,0,,"",0,False,0,0,60,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33180,"Gelid Charge",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp006","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,False,1,0,0,False,0,0,,"",0,False,20,0,200,0,0,"",0,"",0,"Stun",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33181,"Acid Mist",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0181/mon_sp002","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,False,5,3,0,True,0,0,,"",0,False,0,0,120,0,0,"",5,"Enhanced Piercing Talon",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33182,"Scuttling Skewer",False,"ui/icon/000000/000405.tex","Ability",0,"","","mon_sp/[SKL_ID]/mon_sp004","normal_hit/zeroframe_hit",0,,0,0,False,False,12,False,False,False,True,False,False,False,False,False,0,True,False,1,0,0,True,0,0,,"",0,False,0,0,300,0,0,"",3,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33183,"Tail Screw",False,"ui/icon/000000/000405.tex","Ability",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp006","normal_hit/zeroframe_hit",0,,0,0,False,False,30,False,False,False,False,False,False,True,False,False,0,True,False,2,6,0,True,0,0,,"",0,False,25,0,300,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",161,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33184,"Body Slam",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_b_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp004","normal_hit/zeroframe_hit",0,,8,0,False,False,100,False,False,False,False,False,False,True,False,False,0,True,False,2,10,0,True,0,0,,"",0,False,0,0,300,0,0,"",3,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33185,"Expulsion",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp006","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,False,5,6,0,True,0,0,,"",0,False,30,0,0,0,0,"",1,"Honed Reavers",0,"Petrification",,"",0,0,False,"",161,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33186,"Electric Whorl",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp007","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,False,2,60,0,True,0,0,,"",0,False,40,0,0,0,0,"",5,"Firestarter",0,"Petrification",,"",0,0,False,"",103,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33187,"Peculiar Light",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/m0039/mon_sp003","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,False,2,8,0,True,0,0,,"",0,False,50,0,600,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",161,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33188,"Disseminate",False,"ui/icon/000000/000405.tex","Weaponskill",0,"","","mon_sp/m0065/mon_sp013","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,True,False,2,6,0,True,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33189,"Assassinate",False,"ui/icon/000000/000405.tex","Ability",0,"","","ability/dgr_ninja/abl004","normal_hit/zeroframe_hit",0,,0,0,False,False,6,False,False,False,True,False,False,False,False,False,0,True,False,1,0,0,True,0,0,,"",0,False,0,0,0,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
